"FL_DATE","AIRLINE_ID","ORIGIN","ORIGIN_CITY_NAME","ORIGIN_STATE_ABR","DEST","DEST_CITY_NAME","DEST_STATE_ABR","DEP_TIME","DEP_DELAY_NEW","DEP_DEL15","ARR_TIME","ARR_DELAY_NEW","ARR_DEL15","CANCELLED","CANCELLATION_CODE","DIVERTED","AIR_TIME","FLIGHTS","DISTANCE","CARRIER_DELAY","WEATHER_DELAY","NAS_DELAY","SECURITY_DELAY","LATE_AIRCRAFT_DELAY",
2017-05-01,19930,"OGG","Kahului, HI","HI","SEA","Seattle, WA","WA","1334",0.00,0.00,"2223",0.00,0.00,0.00,"",0.00,334.00,1.00,2640.00,,,,,,
2017-05-01,19930,"ANC","Anchorage, AK","AK","HNL","Honolulu, HI","HI","1536",0.00,0.00,"1943",0.00,0.00,0.00,"",0.00,348.00,1.00,2777.00,,,,,,
2017-05-01,19930,"HNL","Honolulu, HI","HI","ANC","Anchorage, AK","AK","2118",23.00,1.00,"0450",0.00,0.00,0.00,"",0.00,314.00,1.00,2777.00,,,,,,
2017-05-01,19930,"KOA","Kona, HI","HI","SEA","Seattle, WA","WA","1134",23.00,1.00,"2031",22.00,1.00,0.00,"",0.00,334.00,1.00,2688.00,0.00,0.00,0.00,0.00,22.00,
2017-05-01,19930,"OAK","Oakland, CA","CA","LIH","Lihue, HI","HI","1141",246.00,1.00,"1406",234.00,1.00,0.00,"",0.00,311.00,1.00,2457.00,234.00,0.00,0.00,0.00,0.00,
2017-05-01,19930,"OGG","Kahului, HI","HI","SEA","Seattle, WA","WA","2213",18.00,1.00,"0647",17.00,1.00,0.00,"",0.00,314.00,1.00,2640.00,5.00,0.00,0.00,0.00,12.00,
2017-05-01,19930,"HNL","Honolulu, HI","HI","SAN","San Diego, CA","CA","1554",0.00,0.00,"0030",0.00,0.00,0.00,"",0.00,309.00,1.00,2614.00,,,,,,
2017-05-01,19930,"HNL","Honolulu, HI","HI","SEA","Seattle, WA","WA","1311",11.00,0.00,"2215",25.00,1.00,0.00,"",0.00,327.00,1.00,2677.00,11.00,0.00,14.00,0.00,0.00,
2017-05-01,19930,"SAN","San Diego, CA","CA","HNL","Honolulu, HI","HI","1147",0.00,0.00,"1439",0.00,0.00,0.00,"",0.00,325.00,1.00,2614.00,,,,,,
2017-05-01,19930,"PDX","Portland, OR","OR","PSP","Palm Springs, CA","CA","0810",0.00,0.00,"1018",0.00,0.00,0.00,"",0.00,114.00,1.00,873.00,,,,,,
2017-05-01,19930,"PDX","Portland, OR","OR","SEA","Seattle, WA","WA","1344",0.00,0.00,"1449",15.00,1.00,0.00,"",0.00,33.00,1.00,129.00,0.00,0.00,15.00,0.00,0.00,
2017-05-01,19930,"SEA","Seattle, WA","WA","LAX","Los Angeles, CA","CA","0943",33.00,1.00,"1212",26.00,1.00,0.00,"",0.00,120.00,1.00,954.00,0.00,0.00,26.00,0.00,0.00,
2017-05-01,19930,"SJC","San Jose, CA","CA","SEA","Seattle, WA","WA","2017",87.00,1.00,"2225",86.00,1.00,0.00,"",0.00,113.00,1.00,696.00,1.00,0.00,0.00,0.00,85.00,
2017-05-01,19930,"SFO","San Francisco, CA","CA","SEA","Seattle, WA","WA","2057",0.00,0.00,"2315",16.00,1.00,0.00,"",0.00,103.00,1.00,679.00,0.00,0.00,16.00,0.00,0.00,
2017-05-01,19930,"SEA","Seattle, WA","WA","PHX","Phoenix, AZ","AZ","1326",0.00,0.00,"1600",0.00,0.00,0.00,"",0.00,136.00,1.00,1107.00,,,,,,
2017-05-01,19930,"PSP","Palm Springs, CA","CA","PDX","Portland, OR","OR","1116",0.00,0.00,"1350",0.00,0.00,0.00,"",0.00,130.00,1.00,873.00,,,,,,
2017-05-01,19930,"KOA","Kona, HI","HI","OAK","Oakland, CA","CA","1331",0.00,0.00,"2140",0.00,0.00,0.00,"",0.00,292.00,1.00,2378.00,,,,,,
2017-05-01,19930,"SEA","Seattle, WA","WA","LAS","Las Vegas, NV","NV","0938",0.00,0.00,"1202",0.00,0.00,0.00,"",0.00,116.00,1.00,867.00,,,,,,
2017-05-01,19930,"LAS","Las Vegas, NV","NV","SEA","Seattle, WA","WA","1251",0.00,0.00,"1535",0.00,0.00,0.00,"",0.00,135.00,1.00,867.00,,,,,,
2017-05-01,19930,"OAK","Oakland, CA","CA","SEA","Seattle, WA","WA","1443",0.00,0.00,"1649",7.00,0.00,0.00,"",0.00,108.00,1.00,672.00,,,,,,
2017-05-01,19930,"SEA","Seattle, WA","WA","SFO","San Francisco, CA","CA","1954",0.00,0.00,"2227",23.00,1.00,0.00,"",0.00,110.00,1.00,679.00,0.00,0.00,23.00,0.00,0.00,
2017-05-01,19930,"SFO","San Francisco, CA","CA","SEA","Seattle, WA","WA","0552",37.00,1.00,"0748",28.00,1.00,0.00,"",0.00,95.00,1.00,679.00,0.00,0.00,28.00,0.00,0.00,
2017-05-01,19930,"SEA","Seattle, WA","WA","PHX","Phoenix, AZ","AZ","0820",60.00,1.00,"1101",58.00,1.00,0.00,"",0.00,132.00,1.00,1107.00,58.00,0.00,0.00,0.00,0.00,
2017-05-01,19930,"SEA","Seattle, WA","WA","PSP","Palm Springs, CA","CA","1203",0.00,0.00,"1445",0.00,0.00,0.00,"",0.00,127.00,1.00,987.00,,,,,,
2017-05-01,19930,"PSP","Palm Springs, CA","CA","SEA","Seattle, WA","WA","1533",0.00,0.00,"1816",0.00,0.00,0.00,"",0.00,149.00,1.00,987.00,,,,,,
2017-05-01,19930,"PDX","Portland, OR","OR","PHX","Phoenix, AZ","AZ","2018",0.00,0.00,"2245",0.00,0.00,0.00,"",0.00,123.00,1.00,1009.00,,,,,,
2017-05-01,19930,"PHX","Phoenix, AZ","AZ","PDX","Portland, OR","OR","0648",0.00,0.00,"0940",0.00,0.00,0.00,"",0.00,152.00,1.00,1009.00,,,,,,
2017-05-01,19930,"SEA","Seattle, WA","WA","PSP","Palm Springs, CA","CA","0922",0.00,0.00,"1152",0.00,0.00,0.00,"",0.00,130.00,1.00,987.00,,,,,,
2017-05-01,19930,"PSP","Palm Springs, CA","CA","PDX","Portland, OR","OR","1249",0.00,0.00,"1515",0.00,0.00,0.00,"",0.00,132.00,1.00,873.00,,,,,,
2017-05-01,19930,"PDX","Portland, OR","OR","PSP","Palm Springs, CA","CA","1624",0.00,0.00,"1837",0.00,0.00,0.00,"",0.00,116.00,1.00,873.00,,,,,,
2017-05-01,19930,"PSP","Palm Springs, CA","CA","SEA","Seattle, WA","WA","1921",0.00,0.00,"2208",0.00,0.00,0.00,"",0.00,148.00,1.00,987.00,,,,,,
2017-05-01,19930,"SEA","Seattle, WA","WA","OAK","Oakland, CA","CA","2143",0.00,0.00,"2338",0.00,0.00,0.00,"",0.00,92.00,1.00,672.00,,,,,,
2017-05-01,19930,"GEG","Spokane, WA","WA","SEA","Seattle, WA","WA","1330",0.00,0.00,"1442",5.00,0.00,0.00,"",0.00,46.00,1.00,224.00,,,,,,
2017-05-01,19930,"SEA","Seattle, WA","WA","GEG","Spokane, WA","WA","1143",0.00,0.00,"1240",0.00,0.00,0.00,"",0.00,39.00,1.00,224.00,,,,,,
2017-05-01,20366,"AEX","Alexandria, LA","LA","DFW","Dallas/Fort Worth, TX","TX","1059",38.00,1.00,"1209",32.00,1.00,0.00,"",0.00,53.00,1.00,285.00,32.00,0.00,0.00,0.00,0.00,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","AEX","Alexandria, LA","LA","0842",0.00,0.00,"0937",0.00,0.00,0.00,"",0.00,39.00,1.00,285.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","SAF","Santa Fe, NM","NM","0923",23.00,1.00,"1009",16.00,1.00,0.00,"",0.00,83.00,1.00,551.00,0.00,0.00,0.00,0.00,16.00,
2017-05-01,20366,"SAF","Santa Fe, NM","NM","DFW","Dallas/Fort Worth, TX","TX","1039",14.00,0.00,"1313",7.00,0.00,0.00,"",0.00,68.00,1.00,551.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","TYR","Tyler, TX","TX","1645",0.00,0.00,"1724",0.00,0.00,0.00,"",0.00,20.00,1.00,102.00,,,,,,
2017-05-01,20366,"TYR","Tyler, TX","TX","DFW","Dallas/Fort Worth, TX","TX","1802",0.00,0.00,"1850",0.00,0.00,0.00,"",0.00,28.00,1.00,102.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","SAF","Santa Fe, NM","NM","1429",0.00,0.00,"1517",1.00,0.00,0.00,"",0.00,84.00,1.00,551.00,,,,,,
2017-05-01,20366,"SAF","Santa Fe, NM","NM","DFW","Dallas/Fort Worth, TX","TX","1553",7.00,0.00,"1824",0.00,0.00,0.00,"",0.00,67.00,1.00,551.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","SAF","Santa Fe, NM","NM","2207",0.00,0.00,"2254",0.00,0.00,0.00,"",0.00,80.00,1.00,551.00,,,,,,
2017-05-01,20366,"SAF","Santa Fe, NM","NM","DFW","Dallas/Fort Worth, TX","TX","0645",0.00,0.00,"0919",0.00,0.00,0.00,"",0.00,66.00,1.00,551.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","CLL","College Station/Bryan, TX","TX","1325",20.00,1.00,"1409",10.00,0.00,0.00,"",0.00,26.00,1.00,164.00,,,,,,
2017-05-01,20366,"CLL","College Station/Bryan, TX","TX","DFW","Dallas/Fort Worth, TX","TX","1435",0.00,0.00,"1539",5.00,0.00,0.00,"",0.00,42.00,1.00,164.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","CLL","College Station/Bryan, TX","TX","2039",0.00,0.00,"2141",1.00,0.00,0.00,"",0.00,32.00,1.00,164.00,,,,,,
2017-05-01,20366,"LRD","Laredo, TX","TX","DFW","Dallas/Fort Worth, TX","TX","0755",0.00,0.00,"0916",0.00,0.00,0.00,"",0.00,61.00,1.00,396.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LRD","Laredo, TX","TX","2205",0.00,0.00,"2320",0.00,0.00,0.00,"",0.00,58.00,1.00,396.00,,,,,,
2017-05-01,20366,"MFE","Mission/McAllen/Edinburg, TX","TX","DFW","Dallas/Fort Worth, TX","TX","1304",0.00,0.00,"1435",0.00,0.00,0.00,"",0.00,69.00,1.00,469.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","BTR","Baton Rouge, LA","LA","1920",10.00,0.00,"2036",5.00,0.00,0.00,"",0.00,50.00,1.00,383.00,,,,,,
2017-05-01,20366,"BTR","Baton Rouge, LA","LA","DFW","Dallas/Fort Worth, TX","TX","0625",0.00,0.00,"0752",0.00,0.00,0.00,"",0.00,65.00,1.00,383.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","MFE","Mission/McAllen/Edinburg, TX","TX","1058",0.00,0.00,"1226",0.00,0.00,0.00,"",0.00,63.00,1.00,469.00,,,,,,
2017-05-01,20366,"BTR","Baton Rouge, LA","LA","DFW","Dallas/Fort Worth, TX","TX","0746",0.00,0.00,"0919",0.00,0.00,0.00,"",0.00,69.00,1.00,383.00,,,,,,
2017-05-01,20366,"CLL","College Station/Bryan, TX","TX","DFW","Dallas/Fort Worth, TX","TX","0753",162.00,1.00,"0850",160.00,1.00,0.00,"",0.00,39.00,1.00,164.00,160.00,0.00,0.00,0.00,0.00,
2017-05-01,20366,"CLL","College Station/Bryan, TX","TX","DFW","Dallas/Fort Worth, TX","TX","1849",21.00,1.00,"1942",14.00,0.00,0.00,"",0.00,36.00,1.00,164.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","CLL","College Station/Bryan, TX","TX","1742",37.00,1.00,"1826",28.00,1.00,0.00,"",0.00,26.00,1.00,164.00,0.00,0.00,0.00,0.00,28.00,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","SHV","Shreveport, LA","LA","1046",0.00,0.00,"1137",0.00,0.00,0.00,"",0.00,29.00,1.00,190.00,,,,,,
2017-05-01,20366,"SHV","Shreveport, LA","LA","DFW","Dallas/Fort Worth, TX","TX","1210",0.00,0.00,"1319",0.00,0.00,0.00,"",0.00,40.00,1.00,190.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LAW","Lawton/Fort Sill, OK","OK","1240",0.00,0.00,"1331",0.00,0.00,0.00,"",0.00,30.00,1.00,140.00,,,,,,
2017-05-01,20366,"LAW","Lawton/Fort Sill, OK","OK","DFW","Dallas/Fort Worth, TX","TX","1403",0.00,0.00,"1454",0.00,0.00,0.00,"",0.00,29.00,1.00,140.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LAW","Lawton/Fort Sill, OK","OK","0857",0.00,0.00,"0956",0.00,0.00,0.00,"",0.00,32.00,1.00,140.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","JAN","Jackson/Vicksburg, MS","MS","0720",0.00,0.00,"0838",0.00,0.00,0.00,"",0.00,51.00,1.00,408.00,,,,,,
2017-05-01,20366,"JAN","Jackson/Vicksburg, MS","MS","DFW","Dallas/Fort Worth, TX","TX","0942",0.00,0.00,"1117",0.00,0.00,0.00,"",0.00,73.00,1.00,408.00,,,,,,
2017-05-01,20366,"BTR","Baton Rouge, LA","LA","DFW","Dallas/Fort Worth, TX","TX","1745",0.00,0.00,"1907",0.00,0.00,0.00,"",0.00,62.00,1.00,383.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","BTR","Baton Rouge, LA","LA","1527",0.00,0.00,"1639",0.00,0.00,0.00,"",0.00,53.00,1.00,383.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","OMA","Omaha, NE","NE","1223",83.00,1.00,"1411",81.00,1.00,0.00,"",0.00,85.00,1.00,583.00,81.00,0.00,0.00,0.00,0.00,
2017-05-01,20366,"OMA","Omaha, NE","NE","DFW","Dallas/Fort Worth, TX","TX","1439",75.00,1.00,"1619",57.00,1.00,0.00,"",0.00,82.00,1.00,583.00,0.00,0.00,0.00,0.00,57.00,
2017-05-01,20366,"BTR","Baton Rouge, LA","LA","DFW","Dallas/Fort Worth, TX","TX","1050",0.00,0.00,"1212",0.00,0.00,0.00,"",0.00,63.00,1.00,383.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","BTR","Baton Rouge, LA","LA","0850",0.00,0.00,"1011",0.00,0.00,0.00,"",0.00,54.00,1.00,383.00,,,,,,
2017-05-01,20366,"BTR","Baton Rouge, LA","LA","CLT","Charlotte, NC","NC","1223",0.00,0.00,"1526",2.00,0.00,0.00,"",0.00,88.00,1.00,675.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","BTR","Baton Rouge, LA","LA","2010",0.00,0.00,"2117",0.00,0.00,0.00,"",0.00,51.00,1.00,383.00,,,,,,
2017-05-01,20366,"ROW","Roswell, NM","NM","DFW","Dallas/Fort Worth, TX","TX","1040",265.00,1.00,"1301",253.00,1.00,0.00,"",0.00,61.00,1.00,435.00,253.00,0.00,0.00,0.00,0.00,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","ROW","Roswell, NM","NM","2207",0.00,0.00,"2244",0.00,0.00,0.00,"",0.00,65.00,1.00,435.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LAW","Lawton/Fort Sill, OK","OK","1637",0.00,0.00,"1723",0.00,0.00,0.00,"",0.00,33.00,1.00,140.00,,,,,,
2017-05-01,20366,"LAW","Lawton/Fort Sill, OK","OK","DFW","Dallas/Fort Worth, TX","TX","1818",0.00,0.00,"1923",0.00,0.00,0.00,"",0.00,29.00,1.00,140.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LAW","Lawton/Fort Sill, OK","OK","1857",0.00,0.00,"1956",0.00,0.00,0.00,"",0.00,28.00,1.00,140.00,,,,,,
2017-05-01,20366,"LAW","Lawton/Fort Sill, OK","OK","DFW","Dallas/Fort Worth, TX","TX","0559",44.00,1.00,"0654",49.00,1.00,0.00,"",0.00,27.00,1.00,140.00,44.00,0.00,5.00,0.00,0.00,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","AEX","Alexandria, LA","LA","1618",0.00,0.00,"1713",0.00,0.00,0.00,"",0.00,42.00,1.00,285.00,,,,,,
2017-05-01,20366,"LAW","Lawton/Fort Sill, OK","OK","DFW","Dallas/Fort Worth, TX","TX","1017",0.00,0.00,"1115",0.00,0.00,0.00,"",0.00,27.00,1.00,140.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LCH","Lake Charles, LA","LA","1233",13.00,0.00,"1340",6.00,0.00,0.00,"",0.00,44.00,1.00,295.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LCH","Lake Charles, LA","LA","2030",0.00,0.00,"2136",0.00,0.00,0.00,"",0.00,46.00,1.00,295.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","MEM","Memphis, TN","TN","1702",0.00,0.00,"1836",3.00,0.00,0.00,"",0.00,62.00,1.00,431.00,,,,,,
2017-05-01,20366,"MEM","Memphis, TN","TN","DFW","Dallas/Fort Worth, TX","TX","1914",0.00,0.00,"2050",0.00,0.00,0.00,"",0.00,75.00,1.00,431.00,,,,,,
2017-05-01,20366,"LCH","Lake Charles, LA","LA","DFW","Dallas/Fort Worth, TX","TX","0613",0.00,0.00,"0724",0.00,0.00,0.00,"",0.00,52.00,1.00,295.00,,,,,,
2017-05-01,20366,"LCH","Lake Charles, LA","LA","DFW","Dallas/Fort Worth, TX","TX","1410",0.00,0.00,"1530",5.00,0.00,0.00,"",0.00,63.00,1.00,295.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","ROW","Roswell, NM","NM","1501",0.00,0.00,"1539",0.00,0.00,0.00,"",0.00,69.00,1.00,435.00,,,,,,
2017-05-01,20366,"ROW","Roswell, NM","NM","DFW","Dallas/Fort Worth, TX","TX","1625",0.00,0.00,"1846",0.00,0.00,0.00,"",0.00,61.00,1.00,435.00,,,,,,
2017-05-01,20366,"BTR","Baton Rouge, LA","LA","DFW","Dallas/Fort Worth, TX","TX","1210",0.00,0.00,"1334",0.00,0.00,0.00,"",0.00,64.00,1.00,383.00,,,,,,
2017-05-01,20366,"CLT","Charlotte, NC","NC","BTR","Baton Rouge, LA","LA","0948",0.00,0.00,"1110",21.00,1.00,0.00,"",0.00,100.00,1.00,675.00,0.00,0.00,21.00,0.00,0.00,
2017-05-01,20366,"LRD","Laredo, TX","TX","DFW","Dallas/Fort Worth, TX","TX","1137",6.00,0.00,"1300",4.00,0.00,0.00,"",0.00,58.00,1.00,396.00,,,,,,
2017-05-01,20366,"CLT","Charlotte, NC","NC","TYS","Knoxville, TN","TN","1617",0.00,0.00,"1727",19.00,1.00,0.00,"",0.00,41.00,1.00,177.00,0.00,0.00,19.00,0.00,0.00,
2017-05-01,20366,"TYS","Knoxville, TN","TN","CLT","Charlotte, NC","NC","1756",11.00,0.00,"1952",59.00,1.00,0.00,"",0.00,40.00,1.00,177.00,11.00,0.00,48.00,0.00,0.00,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LRD","Laredo, TX","TX","0958",28.00,1.00,"1116",21.00,1.00,0.00,"",0.00,54.00,1.00,396.00,21.00,0.00,0.00,0.00,0.00,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","BTR","Baton Rouge, LA","LA","1028",0.00,0.00,"1147",0.00,0.00,0.00,"",0.00,50.00,1.00,383.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LRD","Laredo, TX","TX","1444",0.00,0.00,"1607",0.00,0.00,0.00,"",0.00,56.00,1.00,396.00,,,,,,
2017-05-01,20366,"AEX","Alexandria, LA","LA","DFW","Dallas/Fort Worth, TX","TX","1841",0.00,0.00,"1957",0.00,0.00,0.00,"",0.00,52.00,1.00,285.00,,,,,,
2017-05-01,20366,"SHV","Shreveport, LA","LA","DFW","Dallas/Fort Worth, TX","TX","0801",0.00,0.00,"0917",0.00,0.00,0.00,"",0.00,46.00,1.00,190.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","SHV","Shreveport, LA","LA","2049",0.00,0.00,"2153",4.00,0.00,0.00,"",0.00,31.00,1.00,190.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","LRD","Laredo, TX","TX","1354",92.00,1.00,"1513",85.00,1.00,0.00,"",0.00,57.00,1.00,396.00,0.00,0.00,0.00,0.00,85.00,
2017-05-01,20366,"LRD","Laredo, TX","TX","DFW","Dallas/Fort Worth, TX","TX","1533",68.00,1.00,"1648",58.00,1.00,0.00,"",0.00,57.00,1.00,396.00,0.00,0.00,0.00,0.00,58.00,
2017-05-01,20366,"LRD","Laredo, TX","TX","DFW","Dallas/Fort Worth, TX","TX","1642",0.00,0.00,"1802",0.00,0.00,0.00,"",0.00,56.00,1.00,396.00,,,,,,
2017-05-01,20366,"CLT","Charlotte, NC","NC","BTR","Baton Rouge, LA","LA","2020",35.00,1.00,"2132",53.00,1.00,0.00,"",0.00,101.00,1.00,675.00,0.00,0.00,18.00,0.00,35.00,
2017-05-01,20366,"BTR","Baton Rouge, LA","LA","CLT","Charlotte, NC","NC","0557",0.00,0.00,"0848",0.00,0.00,0.00,"",0.00,92.00,1.00,675.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","AEX","Alexandria, LA","LA","2048",0.00,0.00,"2159",1.00,0.00,0.00,"",0.00,41.00,1.00,285.00,,,,,,
2017-05-01,20366,"AEX","Alexandria, LA","LA","DFW","Dallas/Fort Worth, TX","TX","0616",0.00,0.00,"0723",0.00,0.00,0.00,"",0.00,53.00,1.00,285.00,,,,,,
2017-05-01,20366,"MEI","Meridian, MS","MS","DFW","Dallas/Fort Worth, TX","TX","0746",0.00,0.00,"0937",0.00,0.00,0.00,"",0.00,89.00,1.00,485.00,,,,,,
2017-05-01,20366,"PIB","Hattiesburg/Laurel, MS","MS","MEI","Meridian, MS","MS","0635",0.00,0.00,"0709",0.00,0.00,0.00,"",0.00,17.00,1.00,69.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","PIB","Hattiesburg/Laurel, MS","MS","1014",0.00,0.00,"1132",0.00,0.00,0.00,"",0.00,63.00,1.00,462.00,,,,,,
2017-05-01,20366,"PIB","Hattiesburg/Laurel, MS","MS","DFW","Dallas/Fort Worth, TX","TX","1209",0.00,0.00,"1349",0.00,0.00,0.00,"",0.00,78.00,1.00,462.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","MEI","Meridian, MS","MS","1429",0.00,0.00,"1554",0.00,0.00,0.00,"",0.00,64.00,1.00,485.00,,,,,,
2017-05-01,20366,"MEI","Meridian, MS","MS","DFW","Dallas/Fort Worth, TX","TX","1620",0.00,0.00,"1802",0.00,0.00,0.00,"",0.00,81.00,1.00,485.00,,,,,,
2017-05-01,20366,"DFW","Dallas/Fort Worth, TX","TX","MEI","Meridian, MS","MS","1858",0.00,0.00,"2021",0.00,0.00,0.00,"",0.00,62.00,1.00,485.00,,,,,,
2017-05-01,20366,"MEI","Meridian, MS","MS","PIB","Hattiesburg/Laurel, MS","MS","2040",0.00,0.00,"2110",0.00,0.00,0.00,"",0.00,18.00,1.00,69.00,,,,,,
2017-05-01,20366,"CID","Cedar Rapids/Iowa City, IA","IA","ORD","Chicago, IL","IL","1009",124.00,1.00,"1116",120.00,1.00,0.00,"",0.00,42.00,1.00,196.00,120.00,0.00,0.00,0.00,0.00,
2017-05-01,20366,"IAH","Houston, TX","TX","STL","St. Louis, MO","MO","1014",0.00,0.00,"1207",0.00,0.00,0.00,"",0.00,92.00,1.00,667.00,,,,,,
2017-05-01,20366,"GSP","Greer, SC","SC","IAH","Houston, TX","TX","0614",0.00,0.00,"0800",0.00,0.00,0.00,"",0.00,148.00,1.00,837.00,,,,,,
2017-05-01,20366,"IAH","Houston, TX","TX","CLE","Cleveland, OH","OH","1939",0.00,0.00,"2318",0.00,0.00,0.00,"",0.00,129.00,1.00,1091.00,,,,,,
2017-05-01,20366,"MAF","Midland/Odessa, TX","TX","IAH","Houston, TX","TX","1322",0.00,0.00,"1448",0.00,0.00,0.00,"",0.00,65.00,1.00,429.00,,,,,,
2017-05-01,20366,"ORD","Chicago, IL","IL","PWM","Portland, ME","ME","1803",28.00,1.00,"2120",25.00,1.00,0.00,"",0.00,115.00,1.00,900.00,0.00,0.00,0.00,0.00,25.00,
2017-05-01,20366,"EWR","Newark, NJ","NJ","CMH","Columbus, OH","OH","1020",55.00,1.00,"1233",73.00,1.00,0.00,"",0.00,90.00,1.00,463.00,55.00,0.00,18.00,0.00,0.00,
2017-05-01,20366,"BHM","Birmingham, AL","AL","IAH","Houston, TX","TX","1447",2.00,0.00,"1639",0.00,0.00,0.00,"",0.00,96.00,1.00,562.00,,,,,,
2017-05-01,20366,"ORD","Chicago, IL","IL","PWM","Portland, ME","ME","0731",0.00,0.00,"1047",0.00,0.00,0.00,"",0.00,119.00,1.00,900.00,,,,,,
2017-05-01,20366,"CLE","Cleveland, OH","OH","LGA","New York, NY","NY","1400",41.00,1.00,"1552",53.00,1.00,0.00,"",0.00,78.00,1.00,419.00,8.00,0.00,12.00,0.00,33.00,
2017-05-01,20366,"IAH","Houston, TX","TX","BTR","Baton Rouge, LA","LA","1246",0.00,0.00,"1345",0.00,0.00,0.00,"",0.00,41.00,1.00,253.00,,,,,,
2017-05-01,20366,"IAH","Houston, TX","TX","HOB","Hobbs, NM","NM","1029",0.00,0.00,"1103",0.00,0.00,0.00,"",0.00,74.00,1.00,501.00,,,,,,
2017-05-01,20366,"EWR","Newark, NJ","NJ","SDF","Louisville, KY","KY","1542",0.00,0.00,"1802",0.00,0.00,0.00,"",0.00,114.00,1.00,642.00,,,,,,
2017-05-01,20366,"BUF","Buffalo, NY","NY","EWR","Newark, NJ","NJ","",,,"",,,1.00,"C",0.00,,1.00,282.00,,,,,,
2017-05-01,20366,"IAH","Houston, TX","TX","MAF","Midland/Odessa, TX","TX","0837",0.00,0.00,"1003",0.00,0.00,0.00,"",0.00,67.00,1.00,429.00,,,,,,
2017-05-01,20366,"CHS","Charleston, SC","SC","IAH","Houston, TX","TX","1820",0.00,0.00,"2006",0.00,0.00,0.00,"",0.00,141.00,1.00,925.00,,,,,,
2017-05-01,20366,"EWR","Newark, NJ","NJ","JAX","Jacksonville, FL","FL","1705",78.00,1.00,"1930",65.00,1.00,0.00,"",0.00,122.00,1.00,820.00,65.00,0.00,0.00,0.00,0.00,
2017-05-01,20366,"CLE","Cleveland, OH","OH","LGA","New York, NY","NY","1140",43.00,1.00,"1312",35.00,1.00,0.00,"",0.00,75.00,1.00,419.00,0.00,0.00,4.00,0.00,31.00,
2017-05-01,20366,"MKE","Milwaukee, WI","WI","CLE","Cleveland, OH","OH","0533",0.00,0.00,"0758",0.00,0.00,0.00,"",0.00,60.00,1.00,328.00,,,,,,
2017-05-01,20366,"IAH","Houston, TX","TX","LEX","Lexington, KY","KY","1010",0.00,0.00,"1343",8.00,0.00,0.00,"",0.00,107.00,1.00,828.00,,,,,,
2017-05-01,20366,"IAH","Houston, TX","TX","CRW","Charleston/Dunbar, WV","WV","1246",0.00,0.00,"1559",0.00,0.00,0.00,"",0.00,114.00,1.00,975.00,,,,,,
